source_file,source_line,section,source_text,implementation,tests,runtime_evidence,status
docs/2/dierwen1.md,295,2.1.13,### 2.1.13 预测模型评价指标,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,297,2.1.13,预测模型的评价不仅需要考察单变量预测误差，还需要考虑误差最终对购电决策的影响。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,299,2.1.13,因此设置三个层次的评价指标。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,301,2.1.13,#### 第一层：负荷预测性能,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,303,2.1.13,采用：,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,305,2.1.13,- 平均绝对误差；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,306,2.1.13,- 均方根误差。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,308,2.1.13,#### 第二层：光伏预测性能,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,310,2.1.13,同样采用：,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,312,2.1.13,- 平均绝对误差；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,313,2.1.13,- 均方根误差。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,315,2.1.13,#### 第三层：净负荷及调度性能,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,317,2.1.13,重点评价：,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,319,2.1.13,- 净负荷平均绝对误差；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,320,2.1.13,- 净负荷均方根误差；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,321,2.1.13,- 后续紧急购电总量；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,322,2.1.13,- 紧急购电发生频次；,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,323,2.1.13,- 全年总购电费用。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,325,2.1.13,其中第三层指标具有最高实际决策意义。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,327,2.1.13,原因在于问题 2 的最终目标并非获得最低的预测误差，而是在预测不确定性条件下制定经济合理的计划购电策略。,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,329,2.1.13,---,src/q2/backtest.py:54-77;src/q2/backtest.py:80-113;src/q2/report.py:107-152,src/q2/test_q2.py:166-182;src/q2/test_q2.py:184-203;src/q2/test_q2.py:205-212,evaluation_status.csv;report.html,protocol_and_interfaces_complete_real_metrics_pending_model
docs/2/dierwen1.md,331,2.1.14,### 2.1.14 预测模型选择原则,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,333,2.1.14,完成上述数据诊断后，根据实际数据结构确定候选预测模型。,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,335,2.1.14,若数据表现为单一且稳定的季节周期，则优先考虑季节差分自回归移动平均模型；,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,337,2.1.14,若同时存在显著日周期和周周期，则考虑多季节动态谐波回归—自回归误差模型；,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,339,2.1.14,若趋势与季节结构较平滑，可将 Prophet 作为趋势—季节分解型对照模型；,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,341,2.1.14,若传统时序模型无法充分解释非线性变化，再引入随机森林或梯度提升树等机器学习模型。,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,343,2.1.14,因此本文坚持：,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,345,2.1.14,> **先依据数据识别时间序列结构，再根据结构选择预测模型，而不预先指定模型。,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,345,2.1.14,**,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,347,2.1.14,---,src/q2/report.py:11-37;src/q2/report.py:40-104,src/q2/test_q2.py:263-266,model_candidates.csv;results.md,conditional_candidates_no_fitted_model
docs/2/dierwen1.md,349,2.1.15,## 2.1.15 本阶段技术路线,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,351,2.1.15,问题 2 在预测模型建立之前的数据处理与诊断流程总结如下：,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,353,2.1.15,```text,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,354,2.1.15,附件2原始负荷与光伏数据,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,355,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,356,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,357,2.1.15,数据完整性检查,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,358,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,359,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,360,2.1.15,物理一致性检查,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,361,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,362,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,363,2.1.15,时间索引规范化,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,364,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,365,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,366,2.1.15,365×144宽表 → 52560点连续长表,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,367,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,368,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,369,2.1.15,构造负荷、光伏、净负荷三类序列,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,370,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,371,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,372,2.1.15,连续日曲线 + 热力图 + 月份平均曲线,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,373,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,374,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,375,2.1.15,星期效应分析,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,376,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,377,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,378,2.1.15,关键滞后相关性分析,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,379,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,380,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,381,2.1.15,自相关 / 偏自相关分析,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,382,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,383,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,384,2.1.15,日周期、周周期频谱验证,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,385,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,386,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,387,2.1.15,周期稳定性分析,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,388,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,389,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,390,2.1.15,平稳性与季节差分检验,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,391,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,392,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,393,2.1.15,确定预测模型候选集,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,394,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,395,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,396,2.1.15,制定严格滚动回测方案,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,397,2.1.15,        │,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,398,2.1.15,        ▼,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
docs/2/dierwen1.md,399,2.1.15,进入负荷与光伏预测模型,src/q2/run.py:68-135,src/q2/test_q2.py:293-312,report.html;results.md,implemented_and_checked
